district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent,location
ernakulam,ernakulam,₹68,6800000,2178,2178,,3122.130395,5.0,1360000.0,ernakulam_ernakulam
ernakulam,Kalamassery,₹1.35 Cr,13500000,12196,12196,,1106.920302,27.99816345,482174.4834,ernakulam_Kalamassery
ernakulam,Kongorppilly,₹50,5000000,3049,3049,,1639.881929,6.999540863,714332.5681,ernakulam_Kongorppilly
ernakulam,Kakkanad,₹1.4 Cr,14000000,17424,17424,,803.4894399,40.0,350000.0,ernakulam_Kakkanad
ernakulam,Kadungalloor,₹2.6 Cr,26000000,17424,17424,,1492.194674,40.0,650000.0,ernakulam_Kadungalloor
ernakulam,Puthenkurish,₹48,4800000,2613,2613,,1836.969001,5.99862259,800183.6969,ernakulam_Puthenkurish
ernakulam,ernakulam,₹36,3600000,1306,1306,,2756.508423,2.998163453,1200735.069,ernakulam_ernakulam
ernakulam,Kaladi,₹3.05 Cr,30500000,18948,18948,,1609.668567,43.49862259,701171.6276,ernakulam_Kaladi
ernakulam,Kureekad,₹1.2 Cr,12000000,4356,4356,,2754.820937,10.0,1200000.0,ernakulam_Kureekad
ernakulam,Kadavanthara,₹2.3 Cr,23000000,4355,4355,,5281.285878,9.997704316,2300528.129,ernakulam_Kadavanthara
ernakulam,Aluva,₹1.71 Cr,17100000,6229,6229,,2745.223952,14.29981635,1195819.554,ernakulam_Aluva
ernakulam,Alangad,₹1.1 Cr,11000000,4791,4791,,2295.971613,10.99862259,1000125.235,ernakulam_Alangad
ernakulam,Kumbalangi,₹5.25 Cr,52500000,32670,32670,,1606.97888,75.0,700000.0,ernakulam_Kumbalangi
ernakulam,ernakulam,₹52.5 Cr,525000000,32670,32670,,16069.7888,75.0,7000000.0,ernakulam_ernakulam
ernakulam,Aluva,₹45,4500000,3746,3746,,1201.281367,8.599632691,523278.1634,ernakulam_Aluva
ernakulam,Thottakkattukara,₹14.85 Cr,148500000,23958,23958,,6198.347107,55.0,2700000.0,ernakulam_Thottakkattukara
ernakulam,Maradu,₹2.5 Cr,25000000,4356,4356,,5739.210285,10.0,2500000.0,ernakulam_Maradu
ernakulam,Mulanthuruthy,₹55,5500000,9583,9583,,573.9330064,21.99954086,250005.2176,ernakulam_Mulanthuruthy
ernakulam,Muvattupuzha,₹7.7,770000,3049,3049,,252.541817,6.999540863,110007.2155,ernakulam_Muvattupuzha
ernakulam,Tripunithura,₹68,6800000,2178,2178,,3122.130395,5.0,1360000.0,ernakulam_Tripunithura
ernakulam,Nedumbassery,₹1.2 Cr,12000000,17424,17424,,688.7052342,40.0,300000.0,ernakulam_Nedumbassery
ernakulam,Kaladi,₹40,4000000,4356,4356,,918.2736455,10.0,400000.0,ernakulam_Kaladi
ernakulam,Tripunithura,₹35,3500000,1481,1481,,2363.268062,3.399908173,1029439.568,ernakulam_Tripunithura
ernakulam,Kothamangalam,₹67.5,6750000,6534,6534,,1033.057851,15.0,450000.0,ernakulam_Kothamangalam
ernakulam,Csez,₹74.53,7453000,2238,2238,,3330.205541,5.137741047,1450637.534,ernakulam_Csez
ernakulam,Panangad,₹31.2,3120000,1742,1742,,1791.044776,3.999081726,780179.1045,ernakulam_Panangad
ernakulam,Kadathy,₹1.2 Cr,12000000,32670,32670,,367.3094582,75.0,160000.0,ernakulam_Kadathy
ernakulam,Prashanthi Nagar,₹3.24 Cr,32400000,5227,5227,,6198.584274,11.99954086,2700103.31,ernakulam_Prashanthi Nagar
ernakulam,Kakkanad,₹21 Cr,210000000,43560,43560,,4820.936639,100.0,2100000.0,ernakulam_Kakkanad
ernakulam,Ambalappady,₹14,1400000,1393,1393,,1005.025126,3.197887971,437788.9447,ernakulam_Ambalappady
ernakulam,Perumbavoor,₹50,5000000,17424,17424,,286.9605142,40.0,125000.0,ernakulam_Perumbavoor
ernakulam,Pandikudy,₹75,7500000,2286,2286,,3280.839895,5.247933884,1429133.858,ernakulam_Pandikudy
ernakulam,Kolenchery,₹94.5,9450000,11761,11761,,803.5031035,26.99954086,350005.9519,ernakulam_Kolenchery
ernakulam,Perumbavoor,₹1.28 Cr,12800000,13939,13939,,918.2868211,31.99954086,400005.7393,ernakulam_Perumbavoor
ernakulam,Perumbavoor,₹10.35 Cr,103500000,50094,50094,,2066.115702,115.0,900000.0,ernakulam_Perumbavoor
ernakulam,Kothamangalam,₹75,7500000,6534,6534,,1147.842057,15.0,500000.0,ernakulam_Kothamangalam
ernakulam,Kolenchery,₹1.2 Cr,12000000,6446,6446,,1861.619609,14.7979798,810921.5017,ernakulam_Kolenchery
ernakulam,Kalamassery,₹4 Cr,40000000,10746,10746,,3722.31528,24.66942149,1621440.536,ernakulam_Kalamassery
ernakulam,Desom,₹35,3500000,3049,3049,,1147.91735,6.999540863,500032.7976,ernakulam_Desom
ernakulam,Aluva,₹55,5500000,4791,4791,,1147.985807,10.99862259,500062.6174,ernakulam_Aluva
ernakulam,Nettoor,₹2.6 Cr,26000000,8712,8712,,2984.389348,20.0,1300000.0,ernakulam_Nettoor
ernakulam,Edavanakkad,₹85,8500000,11586,11586,,733.6440532,26.59779614,319575.3496,ernakulam_Edavanakkad
ernakulam,Pallilamkara,₹1.03 Cr,10300000,6210,6210,,1658.615137,14.25619835,722492.7536,ernakulam_Pallilamkara
ernakulam,Mulanthuruthy,₹92,9200000,10018,10018,,918.3469754,22.99816345,400031.9425,ernakulam_Mulanthuruthy
ernakulam,Perumbavoor,₹1.1 Cr,11000000,18730,18730,,587.2931127,42.99816345,255824.8799,ernakulam_Perumbavoor
ernakulam,Vattekunnam,₹1.42 Cr,14200000,4491,4491,,3161.879314,10.30991736,1377314.629,ernakulam_Vattekunnam
ernakulam,Ponnurunni,₹1.17 Cr,11700000,2831,2831,,4132.81526,6.499081726,1800254.327,ernakulam_Ponnurunni
ernakulam,Pukkattupady,₹32,3200000,1742,1742,,1836.969001,3.999081726,800183.6969,ernakulam_Pukkattupady
ernakulam,Pulichode,₹10 Cr,100000000,130680,130680,,765.228038,300.0,333333.3333,ernakulam_Pulichode
ernakulam,Puthuvype,₹2.2 Cr,22000000,17424,17424,,1262.626263,40.0,550000.0,ernakulam_Puthuvype
ernakulam,Alangad,₹65,6500000,5662,5662,,1148.004239,12.99816345,500070.6464,ernakulam_Alangad
ernakulam,Choondy,₹35,3500000,2578,2578,,1357.641583,5.918273646,591388.6734,ernakulam_Choondy
ernakulam,Edappally,₹5 Cr,50000000,4356,4356,,11478.42057,10.0,5000000.0,ernakulam_Edappally
ernakulam,Palluruthy,₹2.03 Cr,20300000,5880,5880,,3452.380952,13.49862259,1503857.143,ernakulam_Palluruthy
ernakulam,North Paravoor,₹87.75,8775000,11761,11761,,746.1100247,26.99954086,325005.5267,ernakulam_North Paravoor
ernakulam,Panangad,₹85,8500000,4356,4356,,1951.331497,10.0,850000.0,ernakulam_Panangad
ernakulam,Vallarpadam,₹50,5000000,505,505,,9900.990099,1.159320478,4312871.287,ernakulam_Vallarpadam
ernakulam,Thrikkakara,₹1.24 Cr,12400000,3670,3670,,3378.746594,8.425160698,1471782.016,ernakulam_Thrikkakara
ernakulam,Madavana,₹1.4 Cr,14000000,4356,4356,,3213.957759,10.0,1400000.0,ernakulam_Madavana
ernakulam,Panayikulam,₹20,2000000,2000,2000,,1000.0,4.591368228,435600.0,ernakulam_Panayikulam
ernakulam,Kadavanthara,₹1.47 Cr,14700000,3541,3541,,4151.36967,8.129017447,1808336.628,ernakulam_Kadavanthara
ernakulam,ernakulam,₹37.5,3750000,1306,1306,,2871.36294,2.998163453,1250765.697,ernakulam_ernakulam
ernakulam,Nedumbassery,₹3 Cr,30000000,34848,34848,,860.8815427,80.0,375000.0,ernakulam_Nedumbassery
ernakulam,Ponnurunni East,₹1.56 Cr,15600000,3049,3049,,5116.431617,6.999540863,2228717.612,ernakulam_Ponnurunni East
ernakulam,Vyttila,₹1.01 Cr,10100000,3397,3397,,2973.211657,7.798438935,1295130.998,ernakulam_Vyttila
ernakulam,Perumpilly,₹60,6000000,4356,4356,,1377.410468,10.0,600000.0,ernakulam_Perumpilly
ernakulam,Thrikkakara,₹1.27 Cr,12700000,3267,3267,,3887.358433,7.5,1693333.333,ernakulam_Thrikkakara
ernakulam,Perumbavoor,₹4.7 Cr,47000000,30927,30927,,1519.707699,70.99862259,661984.6736,ernakulam_Perumbavoor
ernakulam,Kadathy,₹75,7500000,10890,10890,,688.7052342,25.0,300000.0,ernakulam_Kadathy
ernakulam,Vaduthala,₹1.56 Cr,15600000,4791,4791,,3256.105197,10.99862259,1418359.424,ernakulam_Vaduthala
ernakulam,Chengamanad,₹35,3500000,4356,4356,,803.4894399,10.0,350000.0,ernakulam_Chengamanad
ernakulam,Kothamangalam,₹1.5 Cr,15000000,87120,87120,,172.1763085,200.0,75000.0,ernakulam_Kothamangalam
ernakulam,Chengamanad,₹6,600000,3920,3920,,153.0612245,8.999081726,66673.46939,ernakulam_Chengamanad
ernakulam,Aluva East,₹50,5000000,2613,2613,,1913.509376,5.99862259,833524.6843,ernakulam_Aluva East
ernakulam,Pukkattupady,₹1.3 Cr,13000000,4573,4573,,2842.772797,10.49816345,1238311.83,ernakulam_Pukkattupady
ernakulam,Kakkanad,₹1.4 Cr,14000000,10311,10311,,1357.773252,23.6707989,591446.0285,ernakulam_Kakkanad
ernakulam,ernakulam,₹65,6500000,2722,2722,,2387.950037,6.248852158,1040191.036,ernakulam_ernakulam
ernakulam,Nettoor,₹2 Cr,20000000,6150,6150,,3252.03252,14.1184573,1416585.366,ernakulam_Nettoor
ernakulam,South Kalamassery,₹2.25 Cr,22500000,6969,6969,,3228.583728,15.99862259,1406371.072,ernakulam_South Kalamassery
ernakulam,Aluva,₹1.8 Cr,18000000,10454,10454,,1721.828965,23.99908173,750028.6971,ernakulam_Aluva
ernakulam,Chellanam,₹30,3000000,2178,2178,,1377.410468,5.0,600000.0,ernakulam_Chellanam
ernakulam,Kalamassery,₹5.64 Cr,56400000,10672,10672,,5284.857571,24.49954086,2302083.958,ernakulam_Kalamassery
ernakulam,Palarivattom,₹37,3700000,1089,1089,,3397.612489,2.5,1480000.0,ernakulam_Palarivattom
ernakulam,Vyttila,₹1.8 Cr,18000000,3049,3049,,5903.574943,6.999540863,2571597.245,ernakulam_Vyttila
ernakulam,Vypin,₹1.4 Cr,14000000,17424,17424,,803.4894399,40.0,350000.0,ernakulam_Vypin
ernakulam,Palluruthy,₹76,7600000,2147,2147,,3539.823009,4.928833792,1541946.903,ernakulam_Palluruthy
ernakulam,Muvattupuzha,₹56,5600000,17424,17424,,321.3957759,40.0,140000.0,ernakulam_Muvattupuzha
ernakulam,Perumbavoor,₹22,2200000,5,5,,440000.0,0.011478421,191664000.0,ernakulam_Perumbavoor
ernakulam,Panampilly Nagar,₹5.4 Cr,54000000,10193,10193,,5297.75336,23.39990817,2307701.364,ernakulam_Panampilly Nagar
ernakulam,Nayarambalam,₹1.4 Cr,14000000,17424,17424,,803.4894399,40.0,350000.0,ernakulam_Nayarambalam
ernakulam,Nedumbassery,₹7.2 Cr,72000000,39204,39204,,1836.547291,90.0,800000.0,ernakulam_Nedumbassery
ernakulam,Panayikulam,₹65,6500000,5662,5662,,1148.004239,12.99816345,500070.6464,ernakulam_Panayikulam
ernakulam,Edappally,₹3.6 Cr,36000000,9147,9147,,3935.716628,20.99862259,1714398.163,ernakulam_Edappally
ernakulam,Kuzhuppilly,₹40,4000000,3484,3484,,1148.105626,7.998163453,500114.8106,ernakulam_Kuzhuppilly
ernakulam,Chunangamvely,₹28,2800000,1742,1742,,1607.347876,3.999081726,700160.7348,ernakulam_Chunangamvely
ernakulam,Perumbavoor,₹17.5,1750000,1524,1524,,1148.293963,3.49862259,500196.8504,ernakulam_Perumbavoor
ernakulam,North Paravoor,₹11,1100000,4,4,,275000.0,0.009182736,119790000.0,ernakulam_North Paravoor
ernakulam,Vallarpadam,₹2.1 Cr,21000000,9147,9147,,2295.8347,20.99862259,1000065.595,ernakulam_Vallarpadam
ernakulam,Kochal,₹80,8000000,8712,8712,,918.2736455,20.0,400000.0,ernakulam_Kochal
ernakulam,Alangad,₹50,5000000,3375,3375,,1481.481481,7.747933884,645333.3333,ernakulam_Alangad
ernakulam,Desom,₹6,600000,4922,4922,,121.901666,11.29935721,53100.3657,ernakulam_Desom
ernakulam,Kothamangalam,₹1.1 Cr,11000000,21780,21780,,505.0505051,50.0,220000.0,ernakulam_Kothamangalam
ernakulam,Edayapuram,₹4.9,490000,2010,2010,,243.7810945,4.614325069,106191.0448,ernakulam_Edayapuram
ernakulam,Thiruvankulam,₹37,3700000,2491,2491,,1485.34725,5.718549128,647017.2621,ernakulam_Thiruvankulam
ernakulam,Kandanad,₹37,3700000,2491,2491,,1485.34725,5.718549128,647017.2621,ernakulam_Kandanad
ernakulam,Aluva,₹49,4900000,4791,4791,,1022.750991,10.99862259,445510.3319,ernakulam_Aluva
ernakulam,Kochal,₹18,1800000,1306,1306,,1378.254211,2.998163453,600367.5345,ernakulam_Kochal
ernakulam,Eruveli,₹29,2900000,3275,3275,,885.4961832,7.518365473,385722.1374,ernakulam_Eruveli
ernakulam,Thiruvankulam,₹1.65 Cr,16500000,13068,13068,,1262.626263,30.0,550000.0,ernakulam_Thiruvankulam
ernakulam,Kalamassery,₹7 Cr,70000000,43560,43560,,1606.97888,100.0,700000.0,ernakulam_Kalamassery
ernakulam,Muvattupuzha,₹17,1700000,6098,6098,,278.7799278,13.99908173,121436.5366,ernakulam_Muvattupuzha
ernakulam,Pallikkara,₹70,7000000,4000,4000,,1750.0,9.182736455,762300.0,ernakulam_Pallikkara
ernakulam,Perumbavoor,₹36,3600000,14,14,,257142.8571,0.032139578,112011428.6,ernakulam_Perumbavoor
ernakulam,Kothamangalam,₹56,5600000,8058,8058,,694.9615289,18.49862259,302725.242,ernakulam_Kothamangalam
ernakulam,Kothamangalam,₹8.55 Cr,85500000,82764,82764,,1033.057851,190.0,450000.0,ernakulam_Kothamangalam
ernakulam,Aluva,₹17.9,1790000,2395,2395,,747.3903967,5.498163453,325563.2568,ernakulam_Aluva
ernakulam,Koonammavu,₹2.25 Cr,22500000,10890,10890,,2066.115702,25.0,900000.0,ernakulam_Koonammavu
ernakulam,Fort Vypin,₹91,9100000,5662,5662,,1607.205934,12.99816345,700098.905,ernakulam_Fort Vypin
ernakulam,Kumbalangi,₹1.28 Cr,12800000,6969,6969,,1836.70541,15.99862259,800068.8765,ernakulam_Kumbalangi
ernakulam,Vennala,₹82.5,8250000,2395,2395,,3444.676409,5.498163453,1500501.044,ernakulam_Vennala
ernakulam,Tripunithura,₹80,8000000,3920,3920,,2040.816327,8.999081726,888979.5918,ernakulam_Tripunithura
ernakulam,Eroor,₹70,7000000,2178,2178,,3213.957759,5.0,1400000.0,ernakulam_Eroor
ernakulam,Edappally Junction,₹2.08 Cr,20800000,16,16,,1300000.0,0.036730946,566280000.0,ernakulam_Edappally Junction
ernakulam,Chottanikkara,₹20,2000000,2613,2613,,765.4037505,5.99862259,333409.8737,ernakulam_Chottanikkara
ernakulam,Koonammavu,₹72,7200000,3920,3920,,1836.734694,8.999081726,800081.6327,ernakulam_Koonammavu
ernakulam,Koonammavu,₹1.5 Cr,15000000,5445,5445,,2754.820937,12.5,1200000.0,ernakulam_Koonammavu
ernakulam,Palluruthy,₹21,2100000,1306,1306,,1607.963247,2.998163453,700428.7902,ernakulam_Palluruthy
ernakulam,Edappally,₹1.48 Cr,14800000,3048,3048,,4855.643045,6.997245179,2115118.11,ernakulam_Edappally
ernakulam,Thankalam,₹75,7500000,6534,6534,,1147.842057,15.0,500000.0,ernakulam_Thankalam
ernakulam,Kalamassery,₹4.5 Cr,45000000,7665,7665,,5870.841487,17.59641873,2557338.552,ernakulam_Kalamassery
ernakulam,Trichur,₹1.75 Cr,17500000,4356,4356,,4017.447199,10.0,1750000.0,ernakulam_Trichur
ernakulam,Pachalam,₹1.35 Cr,13500000,3158,3158,,4274.857505,7.249770432,1862127.929,ernakulam_Pachalam
idukki,Thodupuzha,₹90,9000000,72745,72745,,123.7198433,166.9995409,53892.36374,idukki_Thodupuzha
idukki,Ramakkalmedu,₹65,6500000,43560,43560,,149.2194674,100.0,65000.0,idukki_Ramakkalmedu
idukki,Adimali,₹1.2 Cr,12000000,217800,217800,,55.09641873,500.0,24000.0,idukki_Adimali
idukki,Munnar,₹30,3000000,4356,4356,,688.7052342,10.0,300000.0,idukki_Munnar
idukki,Adimali,₹1.75 Cr,17500000,21780,21780,,803.4894399,50.0,350000.0,idukki_Adimali
idukki,Rajakumari,₹58,5800000,21780,21780,,266.2993572,50.0,116000.0,idukki_Rajakumari
idukki,Thekkady,₹2.1 Cr,21000000,152460,152460,,137.7410468,350.0,60000.0,idukki_Thekkady
idukki,Thodupuzha,₹5.5 Cr,55000000,26136,26136,,2104.377104,60.0,916666.6667,idukki_Thodupuzha
idukki,Santhanpara,₹83,8300000,36154,36154,,229.5734912,82.99816345,100002.2128,idukki_Santhanpara
idukki,Bison Valley,₹2.75 Cr,27500000,21780,21780,,1262.626263,50.0,550000.0,idukki_Bison Valley
idukki,Kumily,₹62,6200000,69,69,,89855.07246,0.158402204,39140869.57,idukki_Kumily
idukki,Thodupuzha,₹6.38 Cr,63800000,4500,4500,,14177.77778,10.33057851,6175840.0,idukki_Thodupuzha
idukki,Chelachuvadu,₹18,1800000,65340,65340,,27.54820937,150.0,12000.0,idukki_Chelachuvadu
idukki,Pazhayarikandom,₹60,6000000,174240,174240,,34.43526171,400.0,15000.0,idukki_Pazhayarikandom
idukki,Kulamavu,₹70,7000000,39639,39639,,176.5937587,90.99862259,76924.24128,idukki_Kulamavu
idukki,Rajakkad,₹1.05 Cr,10500000,15246,15246,,688.7052342,35.0,300000.0,idukki_Rajakkad
idukki,Ponmudi,₹25,2500000,33541,33541,,74.53564294,76.99954086,32467.72607,idukki_Ponmudi
idukki,Thodupuzha,₹69.38,6938000,8058,8058,,861.0076942,18.49862259,375054.9516,idukki_Thodupuzha
idukki,Thookkupalam,₹52.5,5250000,15246,15246,,344.3526171,35.0,150000.0,idukki_Thookkupalam
idukki,Kattappana,₹45,4500000,19602,19602,,229.5684114,45.0,100000.0,idukki_Kattappana
idukki,Thodupuzha,₹45,4500000,4791,4791,,939.2611146,10.99862259,409142.1415,idukki_Thodupuzha
idukki,Rajakumari,₹70,7000000,8712,8712,,803.4894399,20.0,350000.0,idukki_Rajakumari
idukki,Bison Valley,₹72,7200000,26136,26136,,275.4820937,60.0,120000.0,idukki_Bison Valley
idukki,Rajakumari,₹75,7500000,130680,130680,,57.39210285,300.0,25000.0,idukki_Rajakumari
idukki,Kambilikandam,₹75,7500000,248292,248292,,30.20636992,570.0,13157.89474,idukki_Kambilikandam
idukki,Thodupuzha,₹2.94 Cr,29400000,142441,142441,,206.4012468,326.9995409,89908.38312,idukki_Thodupuzha
idukki,Kumily,₹75,7500000,26136,26136,,286.9605142,60.0,125000.0,idukki_Kumily
idukki,Kattappana,₹90,9000000,27878,27878,,322.8352106,63.99908173,140627.0177,idukki_Kattappana
idukki,Mundiyeruma,₹84.5,8450000,124581,124581,,67.8273573,285.9986226,29545.59684,idukki_Mundiyeruma
idukki,Kallar Vattiyar,₹12 Cr,120000000,261360,261360,,459.1368228,600.0,200000.0,idukki_Kallar Vattiyar
idukki,Thookkupalam,₹72,7200000,93654,93654,,76.87872381,215.0,33488.37209,idukki_Thookkupalam
idukki,Kattappana,₹30,3000000,6534,6534,,459.1368228,15.0,200000.0,idukki_Kattappana
idukki,Munnar,₹3 Cr,30000000,9147,9147,,3279.763857,20.99862259,1428665.136,idukki_Munnar
idukki,Polinjapalam,₹55,5500000,6534,6534,,841.7508418,15.0,366666.6667,idukki_Polinjapalam
idukki,Upputhara,₹74,7400000,27007,27007,,274.0030362,61.99954086,119355.7226,idukki_Upputhara
idukki,Chelachuvadu,₹58,5800000,65340,65340,,88.7664524,150.0,38666.66667,idukki_Chelachuvadu
idukki,Adimali,₹79.15,7915000,14374,14374,,550.6470015,32.99816345,239861.8339,idukki_Adimali
idukki,Rajakumari,₹80000,80000,50,50,,1600.0,0.114784206,696960.0,idukki_Rajakumari
idukki,Upputhara,₹30,3000000,15246,15246,,196.772924,35.0,85714.28571,idukki_Upputhara
idukki,Thookkupalam,₹1.8 Cr,18000000,65340,65340,,275.4820937,150.0,120000.0,idukki_Thookkupalam
idukki,Thodupuzha,₹42,4200000,6534,6534,,642.7915519,15.0,280000.0,idukki_Thodupuzha
idukki,Thodupuzha,₹1.1 Cr,11000000,23958,23958,,459.1368228,55.0,200000.0,idukki_Thodupuzha
idukki,Kattappana,₹1 Cr,10000000,65340,65340,,153.0456076,150.0,66666.66667,idukki_Kattappana
idukki,Kattappana,₹1.35 Cr,13500000,30,30,,450000.0,0.068870523,196020000.0,idukki_Kattappana
idukki,Edavetty,₹52,5200000,30,30,,173333.3333,0.068870523,75504000.0,idukki_Edavetty
idukki,Kattappana,₹85,8500000,65340,65340,,130.0887665,150.0,56666.66667,idukki_Kattappana
idukki,Manakkad,₹40,4000000,8712,8712,,459.1368228,20.0,200000.0,idukki_Manakkad
idukki,Adimali,₹45,4500000,43560,43560,,103.3057851,100.0,45000.0,idukki_Adimali
idukki,Munnar,₹60,6000000,9583,9583,,626.1087342,21.99954086,272732.9646,idukki_Munnar
idukki,Munnar,₹1.2 Cr,12000000,43560,43560,,275.4820937,100.0,120000.0,idukki_Munnar
idukki,Kodikulam,₹18,1800000,5444,5444,,330.6392359,12.49770432,144026.4511,idukki_Kodikulam
idukki,idukki,₹16,1600000,15246,15246,,104.9455595,35.0,45714.28571,idukki_idukki
idukki,Chelachuvadu,₹40,4000000,65340,65340,,61.21824304,150.0,26666.66667,idukki_Chelachuvadu
idukki,Upputhara,₹60,6000000,54450,54450,,110.1928375,125.0,48000.0,idukki_Upputhara
idukki,Chinnakanal,₹25,2500000,4356,4356,,573.9210285,10.0,250000.0,idukki_Chinnakanal
idukki,Vengalloor,₹45,4500000,7405,7405,,607.6975017,16.99954086,264713.0317,idukki_Vengalloor
idukki,Munnar,₹4.5 Cr,45000000,304920,304920,,147.579693,700.0,64285.71429,idukki_Munnar
idukki,Kodikulam,₹3 Cr,30000000,87120,87120,,344.3526171,200.0,150000.0,idukki_Kodikulam
idukki,Kodikulam,₹3 Cr,30000000,2152,2152,,13940.52045,4.940312213,6072490.706,idukki_Kodikulam
idukki,Munnar,₹80,8000000,8712,8712,,918.2736455,20.0,400000.0,idukki_Munnar
idukki,Rajakkad,₹31.5,3150000,3920,3920,,803.5714286,8.999081726,350035.7143,idukki_Rajakkad
idukki,Thodupuzha,₹29.32,2932000,5009,5009,,585.3463765,11.49908173,254976.8816,idukki_Thodupuzha
idukki,Chinnakanal,₹1.4 Cr,14000000,21780,21780,,642.7915519,50.0,280000.0,idukki_Chinnakanal
idukki,Kuttikkanam,₹96,9600000,274,274,,35036.49635,0.629017447,15261897.81,idukki_Kuttikkanam
idukki,Thodupuzha,₹50,5000000,4356,4356,,1147.842057,10.0,500000.0,idukki_Thodupuzha
idukki,Senapathy,₹2 Cr,20000000,87120,87120,,229.5684114,200.0,100000.0,idukki_Senapathy
idukki,Thodupuzha,₹18 Cr,180000000,43560,43560,,4132.231405,100.0,1800000.0,idukki_Thodupuzha
idukki,Upputhara,₹50,5000000,43560,43560,,114.7842057,100.0,50000.0,idukki_Upputhara
idukki,Vagamon,₹35,3500000,8712,8712,,401.7447199,20.0,175000.0,idukki_Vagamon
idukki,Rajakkad,₹2 Cr,20000000,38768,38768,,515.8893933,88.99908173,224721.4197,idukki_Rajakkad
idukki,Kulamavu,₹3 Cr,30000000,174240,174240,,172.1763085,400.0,75000.0,idukki_Kulamavu
idukki,Balagram,₹30,3000000,24,24,,125000.0,0.055096419,54450000.0,idukki_Balagram
idukki,Rajakkad,₹20,2000000,7995,7995,,250.1563477,18.35399449,108968.1051,idukki_Rajakkad
idukki,Rajakumari,₹60,6000000,21780,21780,,275.4820937,50.0,120000.0,idukki_Rajakumari
idukki,Mankulam,₹60,6000000,54450,54450,,110.1928375,125.0,48000.0,idukki_Mankulam
idukki,Vellathooval,₹23,2300000,8712,8712,,264.0036731,20.0,115000.0,idukki_Vellathooval
idukki,Vazhithala,₹60,6000000,43560,43560,,137.7410468,100.0,60000.0,idukki_Vazhithala
idukki,Thodupuzha,₹9,900000,3920,3920,,229.5918367,8.999081726,100010.2041,idukki_Thodupuzha
idukki,Kumily,₹20,2000000,4356,4356,,459.1368228,10.0,200000.0,idukki_Kumily
idukki,Thodupuzha,₹12,1200000,4138,4138,,289.9951667,9.499540863,126321.8946,idukki_Thodupuzha
idukki,Arakulam,₹1.25 Cr,12500000,18000,18000,,694.4444444,41.32231405,302500.0,idukki_Arakulam
idukki,Munnar,₹3.5 Cr,35000000,152460,152460,,229.5684114,350.0,100000.0,idukki_Munnar
idukki,Munnar,₹30,3000000,26136,26136,,114.7842057,60.0,50000.0,idukki_Munnar
idukki,Vagamon,₹2.8 Cr,28000000,174240,174240,,160.697888,400.0,70000.0,idukki_Vagamon
idukki,Vagamon,₹90,9000000,71874,71874,,125.2191335,165.0,54545.45455,idukki_Vagamon
idukki,Vagamon,₹50,5000000,43560,43560,,114.7842057,100.0,50000.0,idukki_Vagamon
idukki,Vagamon,₹14,1400000,8712,8712,,160.697888,20.0,70000.0,idukki_Vagamon
idukki,Vagamon,₹45,4500000,15246,15246,,295.1593861,35.0,128571.4286,idukki_Vagamon
idukki,Vagamon,₹15,1500000,5227,5227,,286.9714942,11.99954086,125004.7829,idukki_Vagamon
idukki,Karimannoor,₹4,400000,43560,43560,,9.182736455,100.0,4000.0,idukki_Karimannoor
idukki,Thodupuzha,₹75,7500000,21780,21780,,344.3526171,50.0,150000.0,idukki_Thodupuzha
idukki,Munnar,₹35,3500000,15,15,,233333.3333,0.034435262,101640000.0,idukki_Munnar
idukki,Kanthalloor,₹3,300000,26136,26136,,11.47842057,60.0,5000.0,idukki_Kanthalloor
idukki,Ayyappancoil,₹35,3500000,15246,15246,,229.5684114,35.0,100000.0,idukki_Ayyappancoil
idukki,Kumily,₹3.8 Cr,38000000,82764,82764,,459.1368228,190.0,200000.0,idukki_Kumily
idukki,Murickassery,₹1.5 Cr,15000000,43560,43560,,344.3526171,100.0,150000.0,idukki_Murickassery
idukki,Elappara,₹25,2500000,4356,4356,,573.9210285,10.0,250000.0,idukki_Elappara
idukki,Kumily,₹25 Cr,250000000,1742400,1742400,,143.4802571,4000.0,62500.0,idukki_Kumily
idukki,Cheruthoni,₹50,5000000,32670,32670,,153.0456076,75.0,66666.66667,idukki_Cheruthoni
idukki,Pallivasal,₹52.2,5220000,2610,2610,,2000.0,5.991735537,871200.0,idukki_Pallivasal
idukki,Pallivasal,₹50,5000000,2610,2610,,1915.708812,5.991735537,834482.7586,idukki_Pallivasal
idukki,Vengalloor,₹80,8000000,21780,21780,,367.3094582,50.0,160000.0,idukki_Vengalloor
idukki,Chinnakanal,₹12 Cr,120000000,294030,294030,,408.1216202,675.0,177777.7778,idukki_Chinnakanal
idukki,Kattappana,₹2.1 Cr,21000000,135036,135036,,155.5140851,310.0,67741.93548,idukki_Kattappana
idukki,Thookkupalam,₹25,2500000,32670,32670,,76.5228038,75.0,33333.33333,idukki_Thookkupalam
idukki,Thodupuzha,₹65,6500000,93654,93654,,69.40440344,215.0,30232.55814,idukki_Thodupuzha
idukki,Thodupuzha,₹33,3300000,30000,30000,,110.0,68.87052342,47916.0,idukki_Thodupuzha
idukki,Thattakuzha,₹80,8000000,87120,87120,,91.82736455,200.0,40000.0,idukki_Thattakuzha
idukki,Upputhara,₹65,6500000,74923,74923,,86.75573589,171.9995409,37790.79855,idukki_Upputhara
